total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,tests_per_case,positive_rate,stringency_index,population,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
0.1147062691420161,0.05480550188409064,0.04216068377204333,0.03831779519677992,0.2961129985259215,0.7674243375612206,0.0002756935098301582,0.0008419235220841206,0.2990936555891238,0.09756776312127788,0.06160534446287212,0.48122115890264683,0.1512866504301237,0.7206079570853822,0.07955107361051196,0.31120760267586817,0.5168379428024985,0.0875912408759124,0.6375858978189424,0.5909849749582637
0.06651927352440373,0.11672311261633643,0.2303597898959588,0.07743614656954043,0.09133720640991637,0.2907195780484742,4.2703410905418294e-05,0.06764141449147358,0.6394784231247644,0.375531269146487,0.4300868652383896,0.43784968435668625,0.09329087647876821,0.5368797496647295,0.3444623407207541,0.323821803106664,0.5741858927494976,0.2918238245919558,0.8757095906782193,0.8751383733245613
0.26550475812556246,0.5513342982075481,0.025464616360063114,0.012314287401319655,0.9036176755138741,0.9186236343086778,0.008109521131694023,0.0005202259346661351,0.31117824773413894,0.21522791784939055,0.05353363372630046,0.5222770514638987,0.19367425939505187,0.2637460885113992,0.34680176011924135,0.2710184312020586,0.19350601308753734,0.072992700729927,0.5446668658500151,0.5659432387312185
0.5184772577727355,0.5472048951608406,0.10418654466025723,0.021825677814636908,0.4315579793006338,0.7384151701619992,0.14767957238839718,0.0012871521560845268,0.5558912386706948,0.2523515333667279,0.1156077057745147,0.4972050669307983,0.1528431261597992,0.3182834152883326,0.29752277606828265,0.14488636363636365,0.48437974189505795,0.15328467153284672,0.6752315506423661,0.6761268781302171
0.015075454597108103,0.01961668472775436,0.07462728159726538,0.049992693650634426,0.16800042608414895,0.2907195780484742,0.0001990949960282194,0.034336772406658216,0.7462235649546826,0.49796849780152497,0.1403304047427137,0.439135924391835,0.1405789035527644,0.5623603039785426,0.1276020316364218,0.0965909090909091,0.5087721354677234,0.4160583941605839,0.7741260830594561,0.7445742904841403
0.007573548414294171,0.005473277267191772,0.31913297862374956,0.09769553330192135,0.023491081925803542,0.3373100590229813,0.0003033884754280982,0.004197471252283838,0.5226586102719033,0.10330049535259084,0.6118976789035863,0.4337402825253256,0.189001731656763,0.5274921770227983,0.12967423583681037,0.3295454545454546,0.6618348808693798,0.18978102189781024,0.6746340005975502,0.8330550918196994
0.008300784650829465,0.04340813377872835,0.0366644718899659,0.042947117535945635,0.2623156405325906,0.7907823684541002,0.0005355316483816403,0.001088055255902316,0.40785498489425986,0.136416764067457,0.06921007348481643,0.4843302640624495,0.21346661561095545,0.3915958873491283,0.14342822780339473,0.3314591881802499,0.4654846366239678,0.1167883211678832,0.5527337914550343,0.43071786310517524
0.03083099489912811,0.00543044784224549,0.07042919490555644,0.04822461231404894,0.1929086426194096,0.6977269873163381,0.0016332790187920053,0.0002019396648525176,0.32326283987915405,0.09550843212556354,0.1302620285332037,0.5858433568830168,0.2449464922711059,0.17076441662941438,0.2063457912511866,0.37926136363636365,0.36012227400493,0.12408759124087591,0.48730206154765465,0.606010016694491
0.022834810014058102,0.010305729364904275,0.0018998235983629617,0.03530028117609725,0.18871960051592349,0.604671606178576,0.003355018378380421,0.0003794832401707664,0.09667673716012082,0.09600935047587242,0.0,0.737471901112384,0.5524512167330443,0.22843093428699152,0.1549586669433169,0.4322457423460786,0.14962882077073114,0.0656934306569343,0.0,0.0217028380634392
0.09629941641480005,0.1989911650169257,0.14986342213403323,0.024286975244900068,0.083132246555061,0.657038804470677,0.026221597874664635,0.00020157785843993314,0.794561933534743,0.5716591528914121,0.37287972172024847,0.47755405202647644,0.040662153300457166,0.2852033974072419,0.33689465587566503,0.12642045454545459,0.6000647795117956,0.17518248175182483,0.8709291903196896,0.9549248747913187
0.14066016242877016,0.16632201101120273,0.12521530241699996,0.019671425876558988,0.11278834639694582,0.4361421574783374,0.006012416400234397,0.011066417681830852,0.8459214501510574,0.674458729893694,0.48806053200378824,0.42287092431167594,0.03157754396191284,0.2056325435851587,0.556548301116851,0.30113636363636365,0.6727909335997829,0.32335766423357665,0.9112638183447865,0.9849749582637731
0.5548241088137128,0.5385339568651123,0.1353251642783811,0.016528216367172558,0.16468652112024426,0.9477583825191511,0.013280827489610713,0.0012479736902646626,0.6132930513595166,0.3568764957978516,0.19011755472143646,0.48297502165525485,0.07537900339045062,0.33392936969155124,0.7969239883619226,0.48011363636363646,0.5295529671653539,0.14671532846715327,0.803704810277861,0.8163606010016694
0.001368579692188133,0.002593200465143717,0.05257661706747637,0.0,0.06987349704920959,0.5756624387793546,0.9999999999999999,0.007625690384782671,0.7129909365558912,0.30071798296877605,0.12597336162503928,0.47890929443367103,0.28297007814934416,0.3911488600804649,0.1276020316364218,0.578125,0.5780352386573574,0.3094890510948905,0.7060053779504032,0.6644407345575961
0.017058869890192875,0.0036081770261348375,0.01110358258853909,0.0182358408573778,0.13008773797137863,0.302398593494914,0.01832630107447775,0.00394172580521697,0.10876132930513593,0.05877441976957755,0.025283011663104402,0.6652551254229304,0.34783511899132935,0.06392489941886455,0.1663357368050189,0.3654943782244734,0.16336168232956752,0.1312970401223785,0.13444876008365703,0.23038397328881477
0.01791216162963968,0.012656499122804888,0.013381657243043294,0.037093486711674145,0.16234444596443698,0.558206706015321,0.018442737068396598,0.002622993117976853,0.11178247734138969,0.07753102910892191,0.023252641424988278,0.6354397924646489,0.2562464440575648,0.27760393383996423,0.17332805955999142,0.32937833916503784,0.08032484548035895,0.0875912408759124,0.17956378846728405,0.3372287145242071
0.002654267924991706,0.0023863262616296028,0.0,0.014592550900270623,0.2487121373389179,0.39532839382142415,0.062224113126688005,0.001847383542656433,0.05740181268882172,0.06784660766961652,0.0012633309699576073,0.9966118939820134,0.3714132458565036,0.22843093428699152,0.1774375796433888,0.37125633553181364,0.08900533329975444,0.05718558037127907,0.2210935165820136,0.1719532554257096
0.021056859233897798,0.012966002325718585,0.020627955976445247,0.03900206372175875,0.2021726776676648,0.604671606178576,0.0038332487802694095,0.0007891514724771535,0.1178247734138973,0.08554572271386432,0.03629489768853597,0.7248857913394935,0.41039490145679314,0.27760393383996423,0.12345762323564471,0.6335227272727273,0.3063523547396786,0.11056245870918417,0.33731700029877487,0.42070116861435725
0.3735041276189394,0.41282232172655914,0.05525517599538545,0.03187797143531161,0.4182860194614953,0.7907823684541002,0.035351395230465175,0.0022786567864571516,0.5166163141993958,0.21071965269661047,0.10831028439975932,0.5046589001703687,0.06956082269974126,0.2883325882878856,0.18562374924730113,0.08238636363636363,0.39341709785396073,0.11751824817518246,0.7173588288019124,0.6560934891485809
0.01254758583779484,0.006437343379661842,0.004606348717250441,0.036534909873758986,0.1775886781628324,0.5435361114017807,0.0006036074050968817,0.02259817009687573,0.16012084592145015,0.06678911337451995,0.0064730521845056815,0.5968153838596024,0.2823763229656133,0.48681269557443013,0.1794071366461355,0.22585227272727276,0.14448649378963851,0.15328467153284672,0.32984762473857154,0.24874791318864775
0.24816128964264578,0.08713929341146066,0.04690912798807766,0.03208260604643902,0.28564068365762574,0.7616476202436269,0.0003857223246625541,0.007000592277097401,0.3202416918429003,0.16201925752768964,0.04782923767544281,0.5889897224429689,0.1594441955392398,0.06392489941886455,0.1317464400371989,0.125,0.34583647642150017,0.14598540145985403,0.5885867941440095,0.5008347245409016
0.3406592689055762,0.14333796375984167,0.03640618128845197,0.03661626183976937,0.32777962444859576,0.6860479718698983,0.0035386811187300134,0.0049589186908830934,0.5589123867069486,0.28763844826626594,0.12783347076689996,0.48297502165525485,0.09085074420933667,0.3482342422887796,0.22085122065390642,0.13778409090909088,0.48564415755859147,0.07518248175182479,0.8066925605019422,0.7345575959933223
0.011248884241550018,0.008636189894356777,0.04735951213113978,0.05386925559250117,0.046062121752704986,0.8837121687806104,0.007868843390545081,0.005699536417443555,0.8459214501510574,0.5116602660433016,0.15789893680309847,0.4139758614682151,0.1730075482871791,0.32543585158694677,0.442577070095481,0.6477272727272727,0.4924256324986718,0.3722627737226277,0.7624738571855394,0.7061769616026711
0.05465672213536465,0.004856695168436814,0.13371329287893002,0.05929381279520455,0.1185288039161717,0.4792963034093116,0.00011344986772999901,0.01873676531525252,0.8036253776435046,0.5310847665163911,0.24736727737333478,0.485572208062271,0.27840541272174013,0.47518998658918193,0.42274607350540677,0.3718739651431347,0.5441032699324492,0.3241469342601029,0.7648640573648042,0.8038631163309348
0.07348492832569334,0.012228204873342075,0.22701183067038,0.07634724591406321,0.07987077424782554,0.425516189937561,4.5098286887960546e-05,0.013250332874821235,0.6453334405124599,0.3639671945737932,0.42349653870380366,0.446606624315546,0.16037439879176105,0.546714349575324,0.35072250282213313,0.3384411809465196,0.6397525650556228,0.27596066458756763,0.9154466686585003,0.9105475362815422
0.045833043129219035,0.020229226314721925,0.3297363077186673,0.06447262444189344,0.043590780099214584,0.5697601406505087,0.000607987242112822,0.006591079104682122,0.6706948640483382,0.44732008682584734,0.2730945326209493,0.5174042042938958,0.0958085224797573,0.3687974966472955,0.4943821751051946,0.6392045454545455,0.5415514936213492,0.2408759124087591,0.8276068120705111,0.8597662771285478
0.14737324800721419,0.049358891994695606,0.10351380886221244,0.01403613091713069,0.2981389704087259,0.3837749591862364,0.007439729136816767,0.007083084139166667,0.8519637462235649,0.6152390493682863,0.27473525547678784,0.47616915761324385,0.22961892699291683,0.2606168976307555,0.7202524329475462,0.43465909090909094,0.5697207081290595,0.47664233576642334,0.7798028084852104,0.8914858096828048
0.07969942796186902,0.09156042140921737,0.20585383691401218,0.03378126009704041,0.060890171673647395,0.4826070576415924,0.05821010158064142,0.012243477315228953,0.9516616314199396,0.8588523404018479,0.38330036819811353,0.4390850011246564,0.11901303315882411,0.32722396066160037,0.6725917363386096,0.3607954545454546,0.6304134787753041,0.5766423357664233,0.8380639378547952,0.9716193656093489
0.1255195951927536,0.049825167054959846,0.020217257053074377,0.03346991763312238,0.20675460963927483,0.3720959437397966,0.0006858731667635136,0.002126801466432402,0.31117824773413894,0.10318918016363332,0.017580539682179288,0.626630716817884,0.2769829175238394,0.22619579794367456,0.12345762323564471,0.23863636363636365,0.30181550018706665,0.09489051094890509,0.413205855990439,0.20367278797996669
0.0097931974933696,0.043880764736690066,0.04116366738890384,0.043765521744387234,0.13663272776937485,0.20934321235715186,4.945519645759282e-05,0.0050875150272416975,0.48861152675923114,0.3192920135985492,0.07750743156100795,0.5831985558251258,0.22944994705812136,0.47518998658918193,0.2950720175951853,0.33599891469572457,0.4000087821237419,0.2700729927007299,0.6489393486704511,0.6026711185308847
0.11067265342480569,0.0906173659580417,0.5055881920916321,0.035684999827204814,0.05841883002015699,0.5349742559336934,0.004023693181328486,0.007049177709644462,0.8217522658610271,0.6567039572549674,0.3957989964425519,0.47552118841568447,0.054875071118848734,0.24228877961555656,0.488165562504029,0.15767045454545459,0.5864689439190731,0.17518248175182483,0.8252166118912458,0.9599332220367279
0.23691380296301456,0.1567419575633128,0.08336397481712736,0.014014131669967008,0.3006103120622163,0.8489262840637952,0.007536248127604912,0.011512473301917165,0.377643504531722,0.21667501530583846,0.11988559644619848,0.48500788526604677,0.29034008374583564,0.32230666070630304,0.2643675088620659,0.16193181818181823,0.3424236046420369,0.1094890510948905,0.6214520466089035,0.6377295492487479
0.02685046362398345,0.03188691092368523,0.061226611074935496,0.04531726853455113,0.2595650928265925,0.8489262840637952,0.030465875322151895,0.0008895785952845356,0.42296072507552873,0.18539544720877163,0.11397696792310877,0.47755405202647644,0.30849534995124395,0.256593652212785,0.10273558123175926,0.3224431818181818,0.4851444173271927,0.1313868613138686,0.7051090528831789,0.6677796327212021
0.17789350303248028,0.5200235642647439,0.02175320576838501,0.03781551248299743,0.4144477005199048,0.50583950772322,0.012257326138056858,0.003452770281924208,0.392749244712991,0.21884566149051038,0.0853214414596649,0.49856030933799295,0.09468767392143515,0.2038444345105051,0.12967423583681037,0.0653409090909091,0.469622485739949,0.1021897810218978,0.7089931281744848,0.6644407345575961
0.023031774601213726,0.046759226710692076,0.04534924866199561,0.040561132611904804,0.25437194324739915,0.6860479718698983,0.07109842369533789,0.005058157021191984,0.3081570996978852,0.13163021094228308,0.08504855240656668,0.48297502165525485,0.6915186025204366,0.7295485024586499,0.09237456022981652,0.6022727272727274,0.5155586078101179,0.1094890510948905,0.559008066925605,0.5709515859766278
0.0023501721979570854,0.03931664679723882,0.0039025702764344866,0.03683258962959304,0.2863860362039198,0.9767675499183726,0.002463392918906147,0.0022828434035170576,0.12688821752265866,0.09155674291757109,0.007303579224172895,0.6320720929286602,0.3592606430229116,0.22619579794367456,0.09237456022981652,0.05255681818181819,0.23678530952004043,0.0437956204379562,0.38960262922019684,0.1435726210350584
0.029307835694372918,0.001284882748388442,0.07021372584444271,0.04834390469514568,0.16480925808477745,0.5078744240642862,0.0004144455514888557,0.0188515496550252,0.40181268882175225,0.04753158568486669,0.12971367866103684,0.5746460549713207,0.2808421966152408,0.30070637945695644,0.18291746027558836,0.36227375060387684,0.36665957571906516,0.17754604020690443,0.5073199880489994,0.5281481315784445
0.3814617764524106,0.5525480679484785,0.1657290221965367,0.014375241263653773,0.26601152891335067,0.5872158734145424,0.032483309956775404,0.004805202652165053,0.918429003021148,0.7387432515166695,0.28906734038355486,0.48094215804446294,0.03105665168584615,0.2762628520339741,0.6560141027355013,0.3366477272727273,0.6050977952049823,0.20948905109489052,0.9046907678518075,0.8964941569282135
0.05814861077763095,0.03891982574080763,0.12721771395675416,0.025683659156291817,0.0781895632480802,0.17443174682908452,0.0009210788907269327,0.001596910131887224,0.8338368580060423,0.7216007124172094,0.24786214260822423,0.47755405202647644,0.27315683973415894,0.1354492624050067,0.5959201809242334,0.44886363636363635,0.5621729246067872,0.335036496350365,0.7606812070510904,0.8631051752921536
0.014947520404404016,0.008353354069239824,0.014720130496181833,0.014320511429246566,0.2709542122203315,0.8721587341454227,0.07987281297912174,0.005417792595300973,0.14199395770392753,0.08554572271386432,0.009191080475523581,0.6550908073689709,0.16008755951116746,0.28967367009387573,0.09651896863059362,0.011363636363636367,0.10643627257094121,0.0145985401459854,0.3979683298476244,0.18196994991652748
0.041244457865111904,0.050103962368289415,0.1546337650126177,0.04484312545134404,0.051004805059685784,0.302398593494914,0.003848968671183538,0.0009303076600154759,0.836858006042296,0.7089664384705293,0.3433644442334492,0.4835778610417895,0.11493271032963492,0.2132320071524363,0.4674435205001435,0.21164772727272735,0.5944438938276949,0.23211678832116786,0.8553928891544667,0.9449081803005009
0.0007454274523316832,0.0017349957615031347,0.015419467027326252,0.04321736258294184,0.031234071831762578,0.5000627904056261,0.0006222613143673421,0.002554611705998383,0.40785498489425986,0.15350364557243834,0.06916172232640112,0.4836526428588522,0.5169390757572705,0.6034868126955744,0.29959498026867115,0.3849431818181818,0.4005964224753308,0.1605839416058394,0.4230654317299072,0.6460767946577629
0.08544038321606033,0.08394860064601832,0.1149934215845974,0.054022876362002224,0.1704142385170534,0.5116127954701719,1.857817922053373e-06,0.01898894498445988,0.533933016428113,0.36302399936163077,0.20615590350152957,0.5160373603954851,0.27539780624526766,0.3065204706681978,0.3369883657049793,0.36029294867273465,0.4994986922718374,0.25176152706912913,0.8413504631012847,0.7418328990353668
0.19772706028119863,0.39555559865434786,0.18676678197142862,0.015228919367005395,0.21164201253656184,0.4826070576415924,0.04534958767923223,0.006328562709036885,0.8126888217522658,0.6986697834919575,0.32633532448598296,0.46527197526652064,0.010371337282399584,0.16897630755476084,0.7119636161459921,0.39630681818181823,0.5893322672361678,0.4291970802919708,0.8778010158350762,0.9131886477462435
0.21888527712049097,0.15700769271525492,0.13331212441774412,0.05039044032334777,0.22098464005435073,0.5808871418732912,3.3387919993342146e-05,0.0018178704767156122,0.5355020977408594,0.34513596428440235,0.21890974614254674,0.5056717640879763,0.2626175196362228,0.33189583319517846,0.35649046004025026,0.3468581827961608,0.5314021248528843,0.22861866662584632,0.8183447863758588,0.7469473515764719
0.09016166812990636,0.019538298799079083,0.07908539156074092,0.0467228295586319,0.21713681191560782,0.7326384528444054,0.0015458094215845433,0.0003991241597110676,0.2416918429003021,0.13636110647297825,0.136755626949914,0.4972050669307983,0.2799749475619606,0.27760393383996423,0.15608026476773695,0.3553257401846193,0.3829608480655321,0.4525547445255474,0.394084254556319,0.580968280467446
0.15289966605143396,0.5015947900024808,0.23363526120333905,0.021655918940824213,0.09796029647600342,0.7441918874795932,0.04716467162045177,0.014098096986137076,0.7764350453172205,0.6679467913396784,0.33620485204132705,0.47552118841568447,0.06630059515043091,0.1470719713902548,0.5026709919067488,0.24147727272727276,0.5550761962203004,0.1781021897810219,0.8377651628323868,0.9482470784641069
0.03806280505798278,0.007832128048667154,0.043960767035922846,0.042657750799113325,0.18213707789355926,0.604671606178576,0.0027710014339971294,0.0033542038778101176,0.7129909365558912,0.5408805031446542,0.07812417974177627,0.5026260365595767,0.6462288794459939,0.2735806884219938,0.19805697444963238,0.6789772727272728,0.49385197942246817,0.18248175182481752,0.6121900209142512,0.7111853088480803
0.08739965047205518,0.15660619636725667,0.08933204094784923,0.04894605761165377,0.21303821348598564,0.5307772300348916,4.602372199348601e-05,0.018992743649612717,0.47042126408126794,0.300411644663288,0.15653829676990444,0.5479598014027697,0.2751689515847171,0.3050421278346427,0.30081513201943044,0.34967115103805657,0.4135056829733016,0.2073042454069584,0.6128658663712931,0.6154366281043308
0.03432819885885633,0.007760206938851704,0.01809915400891433,0.01652741151666657,0.16468652112024426,0.45347230943111894,0.021588022115661857,0.006542597045395799,0.18126888217522663,0.07914509934880615,0.03067219634664083,0.5554804904401667,0.3393163598931551,0.1779168529280286,0.09444676443020507,0.0,0.27178532293383023,0.05839416058394161,0.32237824917836844,0.3973288814691154
0.26921899657803533,0.16699461025286474,0.194217120619548,0.05970391076572381,0.21032240239319713,0.5834716956332794,2.2845463318234485e-05,0.17867876878104783,0.5667410131376466,0.34557414581762724,0.32389472231885097,0.41437386844120583,0.25656961262217837,0.3321539919766295,0.2789967142972192,0.40716215547788936,0.43027832993060044,0.32616031231423287,0.7962354347176577,0.7420443309659542
0.018510547239425728,0.0039936418506513706,0.00744726700652135,0.03634336763322253,0.16422449363402586,0.5000627904056261,0.009123722277300007,0.002667960486398069,0.1178247734138973,0.06717871653587132,0.011504565580924293,0.7133662308783392,0.39895852550279287,0.06392489941886455,0.1771326787705307,0.3803931693832614,0.15386162053067817,0.0145985401459854,0.2485808186435614,0.1752921535893155
0.03385779326347663,0.03738362315924384,0.0070293611401351435,0.03579488333934995,0.23028556209706913,0.8489262840637952,0.0016784662363807973,0.010721306050855611,0.07250755287009059,0.04959091668058105,0.007744845897238223,0.5426056875718179,0.390762223527898,0.04112650871703173,0.10273558123175926,0.33380681818181823,0.1060164907765663,0.072992700729927,0.26202569465192704,0.1769616026711186
